Stage Name,Day,Artist(s),Start Time,End Time
"Walkabouts",FRIDAY,"ALICE AND ALICE",16:45,17:30
"Walkabouts",FRIDAY,"BIGHEADS",16:45,17:25
"Walkabouts",FRIDAY,"VERTIGO STILTS",16:40,17:25
"Walkabouts",FRIDAY,"FAIRLY FRESH FISH CO",16:30,17:15
"Walkabouts",FRIDAY,"THE SUITCASE ESCAPE GAME",16:30,17:15
"Walkabouts",FRIDAY,"CIRCUS RAJ",16:30,17:15
"Walkabouts",FRIDAY,"THE JUKEBOXES",16:20,17:50
"Walkabouts",FRIDAY,"THE CLOUDMEN",16:15,17:15
"Walkabouts",FRIDAY,"ENCHANTED FLOWER SHOW GLOBE",16:15,17:00
"Walkabouts",FRIDAY,"ROO'D",16:05,16:35
"Walkabouts",FRIDAY,"THE EXPLORERS",16:05,17:05
"Walkabouts",FRIDAY,"STEVE FAULKNER",16:00,16:45
"Walkabouts",FRIDAY,"THE LAST OF THE MOHICANS",16:00,17:00
"Walkabouts",FRIDAY,"GNOMES",15:50,16:35
"Walkabouts",FRIDAY,"THE TEA LADIES ON TOUR",15:50,16:35
"Walkabouts",FRIDAY,"LOUVRE ON THE MOVE",15:45,16:15
"Walkabouts",FRIDAY,"BELL AND BULLOCK",15:45,16:30
"Walkabouts",FRIDAY,"FOOTBALL CRAZY",15:45,16:30
"Walkabouts",FRIDAY,"TRIFLEENEES",15:40,16:25
"Walkabouts",FRIDAY,"THE MIDWIVES",15:40,16:25
"Walkabouts",FRIDAY,"SAV - HEAD OF MAGIC",15:40,17:40
"Walkabouts",FRIDAY,"KANE AND ABEL MAGIC",15:35,16:05
"Walkabouts",FRIDAY,"THE BAD EGGS",15:35,16:20
"Walkabouts",FRIDAY,"CLAMOUR OF BELLS",15:35,16:20
"Walkabouts",FRIDAY,"FORTUNI AND FAE",15:30,16:15
"Walkabouts",FRIDAY,"MINISTRY OF HAPPY",15:30,16:15
"Walkabouts",FRIDAY,"THE NATURAL THEATRE COMPANY",15:15,16:00
"Walkabouts",FRIDAY,"THE CROWS",15:15,15:45
"Walkabouts",FRIDAY,"HAIRY HATTER",15:10,15:55
"Walkabouts",FRIDAY,"THE VERY BEST OF TOMMY COOPER",15:10,15:55
"Walkabouts",FRIDAY,"DAPPER CHAPS",15:10,15:55
"Walkabouts",FRIDAY,"GIANT SEAGULLS",15:05,15:50
"Walkabouts",FRIDAY,"JAY RAWLINGS",15:00,15:45
"Walkabouts",FRIDAY,"GLIDING BUTTERFLIES",15:00,15:45
"Walkabouts",FRIDAY,"ANYONE FOR TENNIS",15:00,15:45
"Walkabouts",FRIDAY,"BLIP",14:50,15:35
"Walkabouts",FRIDAY,"NATURAL DIVERSIONS",14:45,15:30
"Walkabouts",FRIDAY,"DODGY BOYS",14:45,15:30
"Walkabouts",FRIDAY,"THE BIGHEADS",14:45,15:25
"Walkabouts",FRIDAY,"VERTIGO STILTS",14:40,15:25
"Walkabouts",FRIDAY,"DARIUS MAGIC",14:40,15:40
"Walkabouts",FRIDAY,"MAGICAL MUSICAL TIME MACHINE",14:30,15:15
"Walkabouts",FRIDAY,"UKELELE THRASH MOB",14:15,15:00
"Walkabouts",FRIDAY,"ROSE POPAY & SIDEKICK SAFFY",14:10,14:55
"Walkabouts",FRIDAY,"THE EXPLORERS",14:05,15:05
"Walkabouts",FRIDAY,"THE SUITCASE ESCAPE GAME",14:05,14:50
"Walkabouts",FRIDAY,"BOWJANGLES",14:00,15:00
"Walkabouts",FRIDAY,"CIRCUS RAJ",14:00,14:45
"Walkabouts",FRIDAY,"SCARY & SPOOKY SKELETONS",13:50,14:35
"Walkabouts",FRIDAY,"ENCHANTED FLOWER SHOW GLOBE",13:45,14:30
"Walkabouts",FRIDAY,"THE JUKEBOXES",13:30,15:00
"Walkabouts",FRIDAY,"FIRE FIGHTERS!",13:30,14:00
"Walkabouts",FRIDAY,"THE SMALLEST RACE ON EARTH",13:15,13:45
"Walkabouts",FRIDAY,"BE PREPARED",13:15,14:00
"Walkabouts",FRIDAY,"LIVER COTTAGE",13:10,13:55
"Walkabouts",FRIDAY,"STEVE FAULKNER",13:00,13:45
"Walkabouts",FRIDAY,"MAFIA WEDDING",13:00,13:45
"Walkabouts",FRIDAY,"THE SKY AT DAY",12:50,13:35
"Walkabouts",FRIDAY,"THE BIGHEADS",12:45,13:25
"Walkabouts",FRIDAY,"GNOMES",12:45,13:30
"Walkabouts",FRIDAY,"THE NEWSPAPER MEN",12:35,13:20
"Walkabouts",FRIDAY,"THE FABULARIUM - CARNIVAL OF ANIMALS",12:30,13:15
"Walkabouts",FRIDAY,"NATURAL THEATRE COMPANY",12:15,13:00
"Walkabouts",FRIDAY,"BLOCKBUSTER FACTORY",12:15,13:10
"Walkabouts",FRIDAY,"FOOTBALL CRAZY",12:10,12:55
"Walkabouts",FRIDAY,"THE MAGNIFIENT KEVENS",12:10,12:55
"Walkabouts",FRIDAY,"FLAMINGOS",12:05,12:50
"Walkabouts",FRIDAY,"JAY RAWLINGS",12:00,12:45
"Walkabouts",FRIDAY,"THE EXPLORERS",12:00,13:00
"Walkabouts",FRIDAY,"WORLDROOTS ACAPELLA",12:00,14:00
"Walkabouts",FRIDAY,"THE VERY BEST OF TOMMY COOPER",12:00,12:45
"Walkabouts",FRIDAY,"TRIFLEENEES",11:50,12:35
"Walkabouts",FRIDAY,"MASTERS OF THE KAZOONIVERSE",11:50,13:20
"Walkabouts",FRIDAY,"SWYRON & DESAATA",11:45,12:30
"Walkabouts",FRIDAY,"SPACE CADETS",11:45,12:30
"Walkabouts",FRIDAY,"FAIRLY FRESH FISH CO",11:40,12:25
"Walkabouts",FRIDAY,"NATURAL DIVERSIONS",11:30,12:15
"Walkabouts",FRIDAY,"MINISTRY OF HAPPY",11:30,12:15
"Walkabouts",FRIDAY,"THE BAD EGGS",11:15,12:00
"Walkabouts",FRIDAY,"BE PREPARED",11:15,12:00
"Walkabouts",FRIDAY,"DAPPER CHAPS",11:10,11:55
"Walkabouts",FRIDAY,"ANYONE FOR TENNIS",11:10,11:55
"Walkabouts",FRIDAY,"GIANT SEAGULLS",11:05,11:50
"Walkabouts",FRIDAY,"THE TEA LADIES ON TOUR",11:05,11:50
"Walkabouts",FRIDAY,"ROO'D",11:00,11:30
"Walkabouts",FRIDAY,"MAGICAL MUSICAL TIME MACHINE",11:00,11:45
"Walkabouts",FRIDAY,"THE CROWS",10:55,11:25
"Walkabouts",FRIDAY,"THE MIDWIVES",10:55,11:40
"Walkabouts",FRIDAY,"THE SMALLEST RACE ON EARTH",10:50,11:20
"Walkabouts",FRIDAY,"UKELELE THRASH MOB",10:50,11:35
"Walkabouts",FRIDAY,"THE SKY AT DAY",10:50,11:35
"Walkabouts",FRIDAY,"THE FABULARIUM - CARNIVAL OF ANIMALS",10:45,11:30
"Walkabouts",FRIDAY,"THE NEWSPAPER MEN",10:35,11:20
"Walkabouts",FRIDAY,"CLAMOUR OF BELLS",10:35,11:20
"Walkabouts",FRIDAY,"FIRE FIGHTERS!",10:30,11:00
"Walkabouts",FRIDAY,"FLAMINGOS",10:30,11:15
"Walkabouts",FRIDAY,"DODGY BOYS",10:20,11:05
"Walkabouts",FRIDAY,"BELL AND BULLOCK",10:20,10:50
"Walkabouts",SATURDAY,"GLOWBROS",01:00,03:00
"Walkabouts",SATURDAY,"THE RUNAWAY CHRISTMAS TREE FAIRY",23:30,00:15
"Walkabouts",SATURDAY,"DISCO TURTLE",23:30,01:00
"Walkabouts",SATURDAY,"CORVUS ANGELICUS",23:30,00:15
"Walkabouts",SATURDAY,"HIGH FLYERS",23:30,00:15
"Walkabouts",SATURDAY,"GIANT EGRET",23:00,23:45
"Walkabouts",SATURDAY,"THE BIRDS",22:30,23:15
"Walkabouts",SATURDAY,"THE FAIRY GODMOTHER AND THE TOOTH FAIRY",22:15,23:00
"Walkabouts",SATURDAY,"GLOWBROS",22:00,00:00
"Walkabouts",SATURDAY,"CORVUS ANGELICUS",22:00,22:45
"Walkabouts",SATURDAY,"HIGH FLYERS",22:00,22:45
"Walkabouts",SATURDAY,"MYSTIC MIRROR SHOW GLOBE",21:45,22:45
"Walkabouts",SATURDAY,"THE CLOUDMEN",21:30,22:30
"Walkabouts",SATURDAY,"THE RUNAWAY CHRISTMAS TREE FAIRY",21:00,21:45
"Walkabouts",SATURDAY,"THE BIRDS",20:50,21:35
"Walkabouts",SATURDAY,"LOUVRE ON TH MOVE",18:30,19:00
"Walkabouts",SATURDAY,"THE WARDENS",17:45,18:15
"Walkabouts",SATURDAY,"LAURA LONDON & JAKE FRANCIS",17:45,18:30
"Walkabouts",SATURDAY,"MEANDERTHALS",17:30,18:15
"Walkabouts",SATURDAY,"HAIRY HATTER",17:20,18:05
"Walkabouts",SATURDAY,"THE FAIRY GODMOTHER AND THE TOOTH FAIRY",17:15,18:00
"Walkabouts",SATURDAY,"LIVER COTTAGE",17:15,18:00
"Walkabouts",SATURDAY,"ROSE POPAY & SIDEKICK SAFFY",17:10,17:55
"Walkabouts",SATURDAY,"JACK THOMSON",17:10,17:55
"Walkabouts",SATURDAY,"FORTUNI AND FAE",17:00,17:45
"Walkabouts",SATURDAY,"SWYRON & DESAATA",17:00,17:45
"Walkabouts",SATURDAY,"GLIDING BUTTERFLIES",17:00,17:45
"Walkabouts",SATURDAY,"BIGHEADS",16:45,17:25
"Walkabouts",SATURDAY,"BLIP",16:45,17:30
"Walkabouts",SATURDAY,"ALICE AND ALICE",16:45,17:30
"Walkabouts",SATURDAY,"VERTIGO STILTS",16:40,17:25
"Walkabouts",SATURDAY,"KANE AND ABEL MAGIC",16:35,17:05
"Walkabouts",SATURDAY,"FAIRLY FRESH FISH CO",16:30,17:15
"Walkabouts",SATURDAY,"THE SUITCASE ESCAPE GAME",16:30,17:15
"Walkabouts",SATURDAY,"CIRCUS RAJ",16:30,17:15
"Walkabouts",SATURDAY,"THE JUKEBOXES",16:20,17:50
"Walkabouts",SATURDAY,"THE CLOUDMEN",16:15,17:15
"Walkabouts",SATURDAY,"ENCHANTED FLOWER SHOW GLOBE",16:15,17:00
"Walkabouts",SATURDAY,"ROO'D",16:05,16:35
"Walkabouts",SATURDAY,"THE EXPLORERS",16:05,17:05
"Walkabouts",SATURDAY,"STEVE FAULKNER",16:00,16:45
"Walkabouts",SATURDAY,"THE LAST OF THE MOHICANS",16:00,17:00
"Walkabouts",SATURDAY,"THE TEA LADIES ON TOUR",15:50,16:35
"Walkabouts",SATURDAY,"FOOTBALL CRAZY",15:45,16:30
"Walkabouts",SATURDAY,"BELL AND BULLOCK",15:45,16:30
"Walkabouts",SATURDAY,"TRIFLEENEES",15:40,16:25
"Walkabouts",SATURDAY,"SAV - HEAD OF MAGIC",15:40,17:40
"Walkabouts",SATURDAY,"THE MIDWIVES",15:40,16:25
"Walkabouts",SATURDAY,"LOUVRE ON TH MOVE",15:45,16:15
"Walkabouts",SATURDAY,"CLAMOUR OF BELLS",15:35,16:20
"Walkabouts",SATURDAY,"THE BAD EGGS",15:35,16:20
"Walkabouts",SATURDAY,"FORTUNI AND FAE",15:30,16:15
"Walkabouts",SATURDAY,"MEANDERTHALS",15:30,16:15
"Walkabouts",SATURDAY,"THE WARDENS",15:20,15:50
"Walkabouts",SATURDAY,"THE NATURAL THEATRE COMPANY",15:15,16:00
"Walkabouts",SATURDAY,"THE CROWS",15:15,15:45
"Walkabouts",SATURDAY,"HAIRY HATTER",15:10,15:55
"Walkabouts",SATURDAY,"JACK THOMSON",15:10,15:55
"Walkabouts",SATURDAY,"THE VERY BEST OF TOMMY COOPER",15:10,15:55
"Walkabouts",SATURDAY,"GIANT SEAGULLS",15:05,15:50
"Walkabouts",SATURDAY,"LAURA LONDON & JAKE FRANCIS",15:05,15:50
"Walkabouts",SATURDAY,"GLIDING BUTTERFLIES",15:00,15:45
"Walkabouts",SATURDAY,"ANYONE FOR TENNIS",15:00,15:45
"Walkabouts",SATURDAY,"BLIP",14:50,15:35
"Walkabouts",SATURDAY,"NATURAL DIVERSIONS",14:45,15:30
"Walkabouts",SATURDAY,"DODGY BOYS",14:45,15:30
"Walkabouts",SATURDAY,"THE BIGHEADS",14:45,15:25
"Walkabouts",SATURDAY,"VERTIGO STILTS",14:40,15:25
"Walkabouts",SATURDAY,"DARIUS MAGIC",14:40,15:40
"Walkabouts",SATURDAY,"MADAME D'ORIFICIO",14:30,16:00
"Walkabouts",SATURDAY,"DISCO ROBOT GIRLZ",14:15,15:00
"Walkabouts",SATURDAY,"UKELELE THRASH MOB",14:15,15:00
"Walkabouts",SATURDAY,"ROSE POPAY & SIDEKICK SAFFY",14:10,14:55
"Walkabouts",SATURDAY,"THE SUITCASE ESCAPE GAME",14:05,14:50
"Walkabouts",SATURDAY,"THE EXPLORERS",14:05,15:05
"Walkabouts",SATURDAY,"CIRCUS RAJ",14:00,14:45
"Walkabouts",SATURDAY,"THE BUZZING BEES",13:45,14:45
"Walkabouts",SATURDAY,"ENCHANTED FLOWER SHOW GLOBE",13:45,14:30
"Walkabouts",SATURDAY,"RISHI GORDON",13:40,14:25
"Walkabouts",SATURDAY,"THE FAMILY TREE",13:40,14:25
"Walkabouts",SATURDAY,"THE JUKEBOXES",13:30,15:00
"Walkabouts",SATURDAY,"FIRE FIGHTERS!",13:30,14:00
"Walkabouts",SATURDAY,"THE SMALLEST RACE ON EARTH",13:15,13:45
"Walkabouts",SATURDAY,"LIVER COTTAGE",13:10,13:55
"Walkabouts",SATURDAY,"STEVE FAULKNER",13:00,13:45
"Walkabouts",SATURDAY,"MAFIA WEDDING",13:00,13:45
"Walkabouts",SATURDAY,"JERSEY GIRLS",13:00,13:30
"Walkabouts",SATURDAY,"THE BIGHEADS",12:45,13:25
"Walkabouts",SATURDAY,"THE NEWSPAPER MEN",12:35,13:20
"Walkabouts",SATURDAY,"THE FABULARIUM - CARNIVAL OF ANIMALS",12:30,13:15
"Walkabouts",SATURDAY,"THE NATURAL THEATRE COMPANY",12:15,13:00
"Walkabouts",SATURDAY,"BLOCKBUSTER FACTORY",12:15,13:10
"Walkabouts",SATURDAY,"DISCO ROBOT GIRLZ",12:15,13:00
"Walkabouts",SATURDAY,"THE MAGNIFIENT KEVENS",12:10,12:55
"Walkabouts",SATURDAY,"FOOTBALL CRAZY",12:10,13:10
"Walkabouts",SATURDAY,"FLAMINGOS",12:05,12:50
"Walkabouts",SATURDAY,"WORLDROOTS ACAPELLA",12:00,14:00
"Walkabouts",SATURDAY,"THE VERY BEST OF TOMMY COOPER",12:00,12:45
"Walkabouts",SATURDAY,"TRIFLEENEES",11:50,12:35
"Walkabouts",SATURDAY,"MASTERS OF THE KAZOONIVERSE",11:50,13:20
"Walkabouts",SATURDAY,"SWYRON & DESAATA",11:45,12:30
"Walkabouts",SATURDAY,"FAIRLY FRESH FISH CO",11:40,12:25
"Walkabouts",SATURDAY,"NATURAL DIVERSIONS",11:30,12:15
"Walkabouts",SATURDAY,"THE BUZZING BEES",11:15,12:15
"Walkabouts",SATURDAY,"THE BAD EGGS",11:15,12:00
"Walkabouts",SATURDAY,"ANYONE FOR TENNIS",11:10,11:55
"Walkabouts",SATURDAY,"GIANT SEAGULLS",11:05,11:05
"Walkabouts",SATURDAY,"THE TEA LADIES ON TOUR",11:05,11:50
"Walkabouts",SATURDAY,"ROO'D",11:00,11:30
"Walkabouts",SATURDAY,"THE FAMILY TREE",11:00,11:45
"Walkabouts",SATURDAY,"THE CROWS",10:55,11:25
"Walkabouts",SATURDAY,"THE MIDWIVES",10:55,11:40
"Walkabouts",SATURDAY,"THE SMALLEST RACE ON EARTH",10:50,11:20
"Walkabouts",SATURDAY,"UKELELE THRASH MOB",10:50,11:35
"Walkabouts",SATURDAY,"THE FABULARIUM - CARNIVAL OF ANIMALS",10:45,11:30
"Walkabouts",SATURDAY,"RISHI GORDON",10:45,11:30
"Walkabouts",SATURDAY,"THE NEWSPAPER MEN",10:35,11:20
"Walkabouts",SATURDAY,"CLAMOUR OF BELLS",10:35,11:20
"Walkabouts",SATURDAY,"JERSEY GIRLS",10:30,11:00
"Walkabouts",SATURDAY,"FIRE FIGHTERS!",10:30,11:00
"Walkabouts",SATURDAY,"FLAMINGOS",10:30,11:15
"Walkabouts",SATURDAY,"DODGY BOYS",10:20,11:05
"Walkabouts",SATURDAY,"BELL AND BULLOCK",10:20,10:50
"Walkabouts",SUNDAY,"GLOWBROS",01:00,03:00
"Walkabouts",SUNDAY,"GLOWBROS",22:00,00:00
"Walkabouts",SUNDAY,"DISCO TURTLE",22:30,00:00
"Walkabouts",SUNDAY,"GIANT EGRET",22:30,23:15
"Walkabouts",SUNDAY,"THE FAIRY GODMOTHER AND THE TOOTH FAIRY",22:15,23:00
"Walkabouts",SUNDAY,"THE RUNAWAY CHRISTMAS TREE FAIRY",20:30,21:15
"Walkabouts",SUNDAY,"LOUVRE ON THE MOVE",18:30,19:00
"Walkabouts",SUNDAY,"CELESTIALS",17:45,18:15
"Walkabouts",SUNDAY,"THE WARDENS",17:45,18:15
"Walkabouts",SUNDAY,"LAURA LONDON & JAKE FRANCIS",17:45,18:30
"Walkabouts",SUNDAY,"MEANDERTHALS",17:30,18:15
"Walkabouts",SUNDAY,"SPACE CADETS",17:30,18:15
"Walkabouts",SUNDAY,"HAIRY HATTER",17:20,18:05
"Walkabouts",SUNDAY,"THE FAIRY GODMOTHER AND THE TOOTH FAIRY",17:15,18:00
"Walkabouts",SUNDAY,"LIVER COTTAGE",17:15,18:00
"Walkabouts",SUNDAY,"JACK THOMSON",17:10,17:55
"Walkabouts",SUNDAY,"SWYRON & DESAATA",17:00,17:45
"Walkabouts",SUNDAY,"SCARY & SPOOKY SKELETONS",16:50,17:35
"Walkabouts",SUNDAY,"ALICE AND ALICE",16:45,17:30
"Walkabouts",SUNDAY,"VERTIGO STILTS",16:40,17:25
"Walkabouts",SUNDAY,"THE SUITCASE ESCAPE GAME",16:30,17:15
"Walkabouts",SUNDAY,"CIRCUS RAJ",16:30,17:15
"Walkabouts",SUNDAY,"THE JUKEBOXES",16:20,17:50
"Walkabouts",SUNDAY,"CELESTIALS",16:15,16:45
"Walkabouts",SUNDAY,"ROO'D",16:05,16:35
"Walkabouts",SUNDAY,"THE EXPLORERS",16:05,17:05
"Walkabouts",SUNDAY,"GNOMES",15:50,16:35
"Walkabouts",SUNDAY,"THE TEA LADIES ON TOUR",15:50,16:35
"Walkabouts",SUNDAY,"LOUVRE ON THE MOVE",15:45,16:15
"Walkabouts",SUNDAY,"FOOTBALL CRAZY",15:45,16:30
"Walkabouts",SUNDAY,"BELL AND BULLOCK",15:45,16:15
"Walkabouts",SUNDAY,"SAV - HEAD OF MAGIC",15:40,17:40
"Walkabouts",SUNDAY,"THE MIDWIVES",15:40,16:25
"Walkabouts",SUNDAY,"THE TRIFLEENEES",15:40,16:25
"Walkabouts",SUNDAY,"KANE AND ABEL MAGIC",15:35,16:05
"Walkabouts",SUNDAY,"CLAMOUR OF BELLS",15:35,15:35
"Walkabouts",SUNDAY,"THE BAD EGGS",15:35,16:20
"Walkabouts",SUNDAY,"MEANDERTHALS",15:30,16:15
"Walkabouts",SUNDAY,"FORTUNI AND FAE",15:30,16:15
"Walkabouts",SUNDAY,"THE WARDENS",15:20,15:50
"Walkabouts",SUNDAY,"THE CROWS",15:15,15:45
"Walkabouts",SUNDAY,"HAIRY HATTER",15:10,15:55
"Walkabouts",SUNDAY,"DAPPER CHAPS",15:10,15:55
"Walkabouts",SUNDAY,"JACK THOMSON",15:10,15:55
"Walkabouts",SUNDAY,"LAURA LONDON & JAKE FRANCIS",15:05,15:50
"Walkabouts",SUNDAY,"ANYONE FOR TENNIS",15:00,15:45
"Walkabouts",SUNDAY,"DODGY BOYS",14:45,15:30
"Walkabouts",SUNDAY,"VERTIGO STILTS",14:40,15:25
"Walkabouts",SUNDAY,"DARIUS MAGIC",14:40,15:40
"Walkabouts",SUNDAY,"MADAME D'ORIFICIO",14:30,16:00
"Walkabouts",SUNDAY,"UKELELE THRASH MOB",14:15,15:00
"Walkabouts",SUNDAY,"DISCO ROBOT GIRLZ",14:15,15:00
"Walkabouts",SUNDAY,"THE EXPLORERS",14:05,15:05
"Walkabouts",SUNDAY,"BOWJANGLES",14:00,15:00
"Walkabouts",SUNDAY,"CIRCUS RAJ",14:00,14:45
"Walkabouts",SUNDAY,"SCARY & SPOOKY SKELETONS",13:50,14:35
"Walkabouts",SUNDAY,"THE BUZZING BEES",13:45,14:45
"Walkabouts",SUNDAY,"THE FAMILY TREE",13:40,14:25
"Walkabouts",SUNDAY,"RISHI GORDON",13:40,14:25
"Walkabouts",SUNDAY,"FIRE FIGHTERS!",13:30,14:00
"Walkabouts",SUNDAY,"THE JUKEBOXES",13:30,15:00
"Walkabouts",SUNDAY,"THE SMALLEST RACE ON EARTH",13:15,13:45
"Walkabouts",SUNDAY,"BE PREPARED",13:15,14:00
"Walkabouts",SUNDAY,"LIVER COTTAGE",13:10,13:55
"Walkabouts",SUNDAY,"JERSEY GIRLS",13:00,13:30
"Walkabouts",SUNDAY,"MAFIA WEDDING",13:00,13:45
"Walkabouts",SUNDAY,"GNOMES",12:45,13:30
"Walkabouts",SUNDAY,"THE NEWSPAPER MEN",12:35,13:20
"Walkabouts",SUNDAY,"THE NATURAL THEATRE COMPANY",12:15,13:00
"Walkabouts",SUNDAY,"DISCO ROBOT GIRLZ",12:15,13:00
"Walkabouts",SUNDAY,"THE MAGNIFIENT KEVENS",12:10,12:55
"Walkabouts",SUNDAY,"FOOTBALL CRAZY",12:10,12:55
"Walkabouts",SUNDAY,"FLAMINGOS",12:05,12:50
"Walkabouts",SUNDAY,"THE VERY BEST OF TOMMY COOPER",12:00,12:30
"Walkabouts",SUNDAY,"THE TRIFLEENEES",11:50,12:35
"Walkabouts",SUNDAY,"MASTERS OF THE KAZOONIVERSE",11:50,13:20
"Walkabouts",SUNDAY,"SPACE CADETS",11:45,12:30
"Walkabouts",SUNDAY,"SWYRON & DESAATA",11:45,12:30
"Walkabouts",SUNDAY,"THE BUZZING BEES",11:15,12:15
"Walkabouts",SUNDAY,"THE BAD EGGS",11:15,12:00
"Walkabouts",SUNDAY,"BE PREPARED",11:15,12:00
"Walkabouts",SUNDAY,"DAPPER CHAPS",11:10,11:55
"Walkabouts",SUNDAY,"ANYONE FOR TENNIS",11:10,11:55
"Walkabouts",SUNDAY,"THE TEA LADIES ON TOUR",11:05,11:50
"Walkabouts",SUNDAY,"ROO'D",11:00,11:30
"Walkabouts",SUNDAY,"THE FAMILY TREE",11:00,11:45
"Walkabouts",SUNDAY,"THE CROWS",10:55,11:25
"Walkabouts",SUNDAY,"THE MIDWIVES",10:55,11:40
"Walkabouts",SUNDAY,"UKELELE THRASH MOB",10:50,11:35
"Walkabouts",SUNDAY,"THE SMALLEST RACE ON EARTH",10:50,11:20
"Walkabouts",SUNDAY,"RISHI GORDON",10:45,11:30
"Walkabouts",SUNDAY,"THE NEWSPAPER MEN",10:35,11:20
"Walkabouts",SUNDAY,"CLAMOUR OF BELLS",10:35,11:20
"Walkabouts",SUNDAY,"JERSEY GIRLS",10:30,11:00
"Walkabouts",SUNDAY,"FIRE FIGHTERS!",10:30,11:00
"Walkabouts",SUNDAY,"FLAMINGOS",10:30,11:15
"Walkabouts",SUNDAY,"DODGY BOYS",10:20,11:05
"Walkabouts",SUNDAY,"BELL AND BULLOCK",10:20,10:50
"Mavericks",FRIDAY,"COMPERE - BUNNY MORETHAN",02:41,02:51
"Mavericks",FRIDAY,"GRACE BILLINGS",02:33,02:38
"Mavericks",FRIDAY,"TOMMY COOPER",02:10,02:30
"Mavericks",FRIDAY,"CHINNEN",02:02,02:07
"Mavericks",FRIDAY,"UNITED QUEENDOM",01:51,01:59
"Mavericks",FRIDAY,"AKIRA",01:40,01:48
"Mavericks",FRIDAY,"THE HAIRY HATTER",01:32,01:37
"Mavericks",FRIDAY,"UKULELE TRASH MOB",01:14,01:29
"Mavericks",FRIDAY,"HARVEY STINTON",01:03,01:11
"Mavericks",FRIDAY,"LES OOH LA LAS",00:56,01:00
"Mavericks",FRIDAY,"ETHEL DARLING - LOVE JUICE",00:43,00:53
"Mavericks",FRIDAY,"CHARLIE BICKNELL",00:28,00:40
"Mavericks",FRIDAY,"MARIO MORRIS",00:10,00:25
"Mavericks",FRIDAY,"COMPERE - BUNNY MORETHAN",00:00,00:10
"Mavericks",FRIDAY,"ORDER OF ACTS AND TIMES ARE SUBJECT TO CHANGE!!",00:00,03:00
"Mavericks",FRIDAY,"COMPERE - BUNNY MORETHAN",00:00,03:00
"Mavericks",FRIDAY,"DAVE ID - THE BARMAN",00:00,03:00
"Mavericks",SATURDAY,"UNITED QUEENDOM",03:05,03:10
"Mavericks",SATURDAY,"DEAN STALIN & FRANK SANAZI",02:47,03:02
"Mavericks",SATURDAY,"TIAGO FONSECA",02:39,02:44
"Mavericks",SATURDAY,"VENUS",02:29,02:36
"Mavericks",SATURDAY,"ROD LAVER",02:18,02:26
"Mavericks",SATURDAY,"IVO GRAHAM",02:05,02:15
"Mavericks",SATURDAY,"LARRY LONGHORN",01:55,02:02
"Mavericks",SATURDAY,"CHRIS LYNAM",01:37,01:52
"Mavericks",SATURDAY,"LES OOH LA LAS",01:30,01:34
"Mavericks",SATURDAY,"BALLERINAS",01:15,01:27
"Mavericks",SATURDAY,"STEVE RAWLINGS",01:07,01:12
"Mavericks",SATURDAY,"TONY AND RAY FIND THEIR FEET",00:53,01:04
"Mavericks",SATURDAY,"DUO SANTUS",00:45,00:50
"Mavericks",SATURDAY,"ALICE & ALICE",00:34,00:42
"Mavericks",SATURDAY,"ELLIS GROVER",00:23,00:31
"Mavericks",SATURDAY,"THE OLD TIME RAGS",00:05,00:20
"Mavericks",SATURDAY,"ORDER OF ACTS AND TIMES ARE SUBJECT TO CHANGE!!",00:00,03:00
"Mavericks",SATURDAY,"COMPERE - TBA",00:00,03:00
"Mavericks",SATURDAY,"DAVE ID - THE BARMAN",00:00,03:00
"Mavericks",SUNDAY,"TOM MONES",01:45,02:00
"Mavericks",SUNDAY,"STEVE FAULKNER",01:37,01:42
"Mavericks",SUNDAY,"THE HAIRY HATTER",01:28,01:34
"Mavericks",SUNDAY,"BARMAN'S CHALLENGE",01:18,01:25
"Mavericks",SUNDAY,"PAUL LAMBOURNE",01:00,01:15
"Mavericks",SUNDAY,"LES OOH LA LAS",00:53,00:57
"Mavericks",SUNDAY,"CHINNEN",00:42,00:50
"Mavericks",SUNDAY,"IVO GRAHAM",00:29,00:39
"Mavericks",SUNDAY,"JULIAN GASKELL",00:16,00:26
"Mavericks",SUNDAY,"BARMAN'S CHALLENGE",00:05,00:13
"Mavericks",SUNDAY,"ORDER OF ACTS AND TIMES ARE SUBJECT TO CHANGE!!",00:00,03:00
"Mavericks",SUNDAY,"COMPERE - STEVE FAULKNER",00:00,03:00
"Mavericks",SUNDAY,"DAVE ID - THE BARMAN",00:00,03:00
"Circus Field",WEDNESDAY,"MIDNIGHT PLAYGROUND",22:15,00:15
"Circus Field",WEDNESDAY,"KWABANA LINDSAY - RIVER WALK",21:00,21:30
"Circus Field",WEDNESDAY,"ELEVATEHER WIRE WALKING SHOW",17:30,18:15
"Circus Field",WEDNESDAY,"RPM BIKE DISPLAY SHOW",16:00,16:20
"Circus Field",WEDNESDAY,"RPM BIKE DISPLAY SHOW",14:40,15:00
"Circus Field",WEDNESDAY,"TIGHTROPE WORKSHOP - PHOEBE BAKER",13:30,14:30
"Circus Field",WEDNESDAY,"THE LAMPOSTS",13:30,14:15
"Circus Field",WEDNESDAY,"THE LAMPOSTS",12:00,12:45
"Circus Field",WEDNESDAY,"STREET GAMES – ZORBING AND ZORB FOOTBALL",11:30,16:30
